text,label
"@Solo13074524 @rockshow798 @ExpressGolfnet1 @pantomath__ @realDonaldTrump .. taking as a preventative with HCQ for Covid 19 slows an increase in the risk of death by 45%. This was carried out on 100,000 ppl",1
"#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare
https://t.co/qQD8fBuJsR https://t.co/U1N7jABRY7",1
".@Harvard professor David Keith discussing the risks associated with a form of #Geoengineering known as stratospheric aerosol injection.

His #SCoPEx project is now underway in Arizona: https://t.co/ctIw0hFZz8

Do you consent to this dangerous science experiment?

#WeDoNotConsent https://t.co/P563zxGYPf",1
"It begins! New COVID19 hotspots emerge across US. Here's what you ""need"" to know. #Coronahoax
https://t.co/EfzNjUGpJv",1
"#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare
https://t.co/qQD8fBuJsR https://t.co/L0IieFt0Rm",1
@Roopsies @TheRightMelissa @stopdat23 @kellhound24 @JamieLbrown1985 @realDonaldTrump That is the exact argument a climate change denier made to me the other day. I’ll also venture to guess climate change deniers are cut from the same cloth as flat earthers.,1
RT @CE_KEI: IMO: Precautionary approach over marine geoengineering solutions for climate change https://t.co/p1TMBn5CYY,1
RT @BillKristol: Three months ago today. https://t.co/8fZQwddArJ,1
"Basic knowledge on climate change【2】
⑤ Impact of cloud shadow → unknown
⑥ Influence of sunspots → unknown
⑦ Effect of geomagnetism and cosmic rays → unknown
⑧ Influence of plants → unknown

There are many unknown parts about climate change.
What is the truth?",1
@michael_wheller @MayorofLondon climate change deniers are the flat earthers actually,1
RT @CE_KEI: IMO: Precautionary approach over marine geoengineering solutions for climate change https://t.co/p1TMBn5CYY,0
"@DeplorableJon @edonomics @AshleyRParker Yeah, we get it, you don’t believe in science, journalism, facts, experts, basic human decency. The earth is flat, climate change is a hoax, chem trails control us, and a disgusting orange garbage bag, accused of sexually assaulting 20 women is a great Christian. You’re a genius.",1
Siete muertos y récord de contagios de coronavirus en el país: 723 https://t.co/2RtzisyQB1,1
Join me tonight for #CSoT from @CascadiaCA. We'll be discussing #geoengineering to combat #climatechange at @nakedcitybeer. #ClimateOnTap https://t.co/l2IfZD934m,0
RT @Levity63: Nearly 3 years old today but this on the day another hurricane batters the US #climatechange #trump #flatearthers https://t.c…,1
RT @kylegriffin1: A new study gives weight to arguments by medical professionals that wearing a mask does indeed reduce virus transmission…,1
"Met a real life flat earther and climate change denier. Most bizarre conversation I've ever had. Didn't even argue coz I couldn't find the words. Also, I've never been aggressively talked down to like that in my life. Weuh.",1
#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #HAARP #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #ChemicalWarfare #BiologicalWarfare #MAGA #potus #breakingnews https://t.co/MQSizcDS8r,1
#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/7OTjCU5qc1,1
#GhislaineMaxwellTrial sick sick sick #Epstein #PedophileIsland all involved... prison for life. No parole. Ever! https://t.co/N8QMtfDUP4,1
"RT @OpChemtrails: the UN blames you for climate change, meanwhile ignores this https://t.co/cverAV2fJ7 --==-✈ #opchemtrails #Environment",0
If they felt secure in their odds of getting votes they wouldn’t be pulling these unscrupulous antics. https://t.co/aZH8pjyVNe,1
"What is geoengineering? https://t.co/wwdORYyv3J #climatechange #climateaction
#environment
#energy https://t.co/i4Efh1usoP",1
"What is geoengineering? https://t.co/wwdORYyv3J
#climatechange #climateaction 
#environment 
#energy https://t.co/3qaev3c2bx",1
What does this chart mean? #climatechange #sunspot https://t.co/NLl6s0TNeM,1
RT @TheEconomist: How geoengineering could reverse climate change https://t.co/LEkw6nJ5iC,1
"What is geoengineering? https://t.co/wwdORYyv3J #climatechange #climateaction
#environment
#energy https://t.co/875zN5G0kI",1
"Five geoengineering solutions proposed to fight climate change https://t.co/3GpJBvMARy via @dezeen Good luck with the 5 solutions! When will they get underway?🤣They’re already years into it. This isn’t news, it’s history! @RealGeoEngWatch #Geoengineering",1
"@scottpalmer1776 @edgarrmcgregor @ThisIsZeroHour Well, sunspot activity has been at very low levels over the last 10 years or so and temperatures have been extremely high. We have near unanimous agreement from scientists about human role in climate change. What facet of the natural cycle do you believe has led to current temps?",0
"Not sure if this is the answer. We need to work in the schools to promote critical thinking so flat earthers, anti-Vaxxers  and anti-climate change can figure it out. #conspiracytheories https://t.co/iHHc7DfMIM",1
"@cjtruth @realDonaldTrump Amazing COVID19 isn’t an issue with at packed protests, rioting, and looting! #plandemic",1
#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/E6auRgzsI4,1
The latest The Lodewijk Hof Daily! https://t.co/qn604ypmxH #climateaction #climatechange,0
"RT @mesa_tabares: #SomosContinuidad #SomosCuba 
Esa enfermera se convierte ya en símbolo de la lucha de un país y en la.imagen de la victor…",1
over #Margate right now https://t.co/xFR6NrtqSK #OpChemPBA #SRM,1
"@AP @realDonaldTrump And thanks to tweety Trump, they will be confirmed with the coronavirus that Trumpy called a HOAX.",1
Israel restricts COVID-19 phone tracking to 'special cases' https://t.co/MmlAgtwG5P https://t.co/TEtZZTPerZ,0
"BREAKING NEWS: TUTTE LE NOTIZIE IN DIRETTA DEL 25 MAGGIO!
TROVATO ACCORDO SULLA SCUOLA, IL CONCORSO SI FARÀ, DOPO L'ESTATE. https://t.co/SegytUo6wW
#scuola
#chetempochefa
#Azzolina
#coronavirus",1
"""italiani brava gente"" di @KutoshiK 

#freccetricolore #patriottismo #complottismo #5g #italiansdoitbetter #italianibravagente #coronavirusitalia #covid19 #satiricalcartoon #vignette #kutoshikimimo #sputnink https://t.co/hhyqjA3k36",1
#ChinaLiedAndPeopleDied #Plandemic #PlagueOfCorruption #WalkAwayFromDemocratsForever https://t.co/2yRibqdOUl,0
"https://t.co/xE6dxBFtoG An interesting look at the political and scientific momentum around geoengineering, a controversial strategy to stop global climate change. #geoengineering #ice911 #climatechange",0
"Some idiots who believe everything they hear about ""climate change"", don't believe in geo engineering/chem trails. 
THIS needs to be adressed and exposed more. Why do you think the climate seems to be ""changing""? https://t.co/FuPmKNIHDm",1
"Some don't like scientists talking re #climate change during disasters, so before #Irma strikes: Caribbean water temps are abnormally high. https://t.co/JvglgrebEu",1
"While you at it, When level 3 Commenced on June. bear in your mind that, the invisible enemy COVID-19 still exist. Don't be too excited &amp; forget to exercise precautionary measures in place.  

Still there is no CURE. Remain vigilant and considerate of your surroundings. PLEASE!!",1
"RT @OzraeliAvi: #BREAKING: Australian study finds COVID-19 was “optimally designed to infect humans”.

I wonder how long before this Sky Ne…",1
RT @BlackEngineer: Five geoengineering solutions proposed to fight climate change. https://t.co/y2x9f25kb5,1
"RT @PaulHRosenberg: ICYMI: Two Models of Freedom: ""It's not government tyranny that's keeping us from living normal lives. It's the virus t…",1
"If you learned everything you know about geoengineering from Hollywood, you'll want to listen to this: https://t.co/FMrvgSPoOt

We dig into the environmental and ethical debate over how one controversial scientific field can help us reverse the effects of climate change. https://t.co/NktfILEWPE",1
RT @TheEconomist: The number of weather-related disasters has quadrupled since 1970. Can “geoengineering” tame climate change? https://t.co…,1
"Cli-fi (climate fiction) on the big screen changes minds about real climate change - CNN Trump’s  damage to American democracy and institutions are second to the environment, which shall be the worst. All you naysayers and flat earth people, go to hell. https://t.co/GNwpQyMKBc",1
Tonight - @DickMorrisTweet on DACA &amp; @JohnColemanMRWX on hurricanes &amp; Clim. change &amp;. @Schineman on killing Columbus! #maga #HurricaineIrma,1
@Rectitude20 #Plandemic (Covid-19) and #PlandemicPhase2 (Race War/Riots) &amp; whatever distraction comes next has always been about forcing thru #Globalist agenda items (including #Vaccine mandates) and all rolls up to “The Great Reset” &amp; #Blockchain Economy #IoV https://t.co/099YJPfSQD,0
RT @DannyVoglesong: Jeffrey Epstein's ''Lolita Express'' jet passengers list includes: #PrinceAndrew #BillClinton #DonaldTrump #GeorgeMitch…,0
Hurricane looks like largest ever recorded in the Atlantic!,1
RT @RatioScientiae: How Do We Know There is Not a Conspiracy? #flatearth #roundearth #climatechange #GlobalWarming #diversityinscience http…,1
Si aggiungono altri 70 milioni. #mtb #bicycle #BicycleDay #5giugno #COVID19  ーhttps://t.co/KF3vvQ4lZL,1
"Nature/Climate Change  -  Halving warming with idealized solar geoengineering moderates key climate hazards     
https://t.co/Y2lY6oTwvT",1
@GovInslee wants to ruin more American families #TyrannyInAmerica #Plandemic Coronavirus: Barbershop owner calls for Washington governor’s arrest https://t.co/7DXMYN5F4t,0
"@SkyNews We should stop teaching about ecology in case the climate change deniers complain, or geography incase we upset the flat earthers, or biology so the antivaxxers aren't upset.
Should probably not teach history either, eh Esther?",1
@praxeologue (I'm not at all convinced that geoengineering would do something *irresversible*. For the same reason climate change isn't to begin with).,0
"RT @hughhunt: A few thoughts on climate change &amp; geoengineering, for what they're worth, on @radio_wolfgang thanks to @Lscottttt  
https://…",1
#NarcissistInChief #SociopathInChief #FireTrump #TrumpDeathToll100K #TrumpHasNoPlan #TrumpIsARacist #TrumpSexualAssault #TrumpIsALaughingStock #TrumpGenocide #TrumpDepression #TrumpIsMorbidlyObese #GirdleBoy #LiarInChief #TrumpGolfsWhile100KDeaths #Loser #COVIDIOT #covid19 #hoax https://t.co/8PBcaneGcI https://t.co/vuTCrZmYn9,1
"@sekigonori @mckenziewark because it leads to flat earth theory, climate change denial, orientalism and other stuff mostly",1
"#GeoEngineering NPR's Lulu Garcia Navarro talks with Rep. Jerry McNerney, Democrat of California, about his new bill to research the effects and risks of ""geoengineering"" the planet as a way to fight climate change. Lulu Garcia-Navarro… https://t.co/7aweOzQWQ3 via #hng #news https://t.co/LFNZqsOrXy",1
"@SCOTUS representative #Judges should be LIVE in PERSON regardless of the claimed #COVID19 #Plandemic.
Court over the PHONE SKYPE or other digital means is #BULLSHIT
&amp; they KNOW IT.
They are a bunch of #Chicken#hits caught up in their OWN crimes &amp; blackmail.
#IMO
#repent
#tictoc",1
@DineshDSouza This is what’s known as... how do you say it... complete and utter horseshit. If you think climate change isn’t happening you’re basically a flat earther at this point.,1
#COVID1984 #endthelockdown #EndCovidScamNow #BillGatesIsTheVirus https://t.co/52AEeI9E6W,1
"Huckabee lies to the morons who obviously cannot think for themselves. Think about it...flat earthers, birthers, climate change deniers, the list goes on and on. https://t.co/aNPlQ90Fc1",1
RT @NikolenDC: NEW: President Trump announces travel ban from Brazil to the US for foreign nationals due to #COVID19. More tonight on @CBSE…,1
Before the #Plandemic #Scamdemic disappears into the sands of time...hear the final word on the fakery the left and CCP unleashed on America! https://t.co/z90Z4spPIi,1
@CSchwartz18 They are climate change deniers and flat earthers combined.,1
".@DebraCGracy 
https://t.co/yMT38m90wC",1
"Thanks God Diamond and Silk weighed in on the cause of climate change.  Finally, the troof comes out.  The “real” cause of climate change is the rotating earth cuz of the friction or something.  

Time to go out and get a V8 and fly across the flat earth to the end.  😂😂😂",1
"RT CRSnews ""The race to save #coffee from #climatechange and other woes. https://t.co/nPcS7ru5y4 By caitlindewey via washingtonpost""",0
"RT @KNWAFOX24: As of Friday, the Department of Health confirms 16 Ozark Mountain employees have active COVID-19 cases.  https://t.co/2eg85G…",1
"RT @eldrsindewereld: Twelve years after Katrina, hurricane Harvey is the third '500 year flood' in three years. Link with climate change is…",1
"How #trump won??""..chemtrail conspiracy theorists believe the planes are spraying chemicals for weather control..even MIND CONTROL""Chemtrails conspiracy theorists are sending death threats to climate scientists-VICE News https://t.co/fykVQ3mZhi",1
"@WriterNaikeZ @godFreeWorld As someone who spent the majority of my life as an agnostic atheist I have become convinced of the supernatural and the overwhelming evidence for God. Not everyone can or will be convinced, look at climate change deniers and flat earthers, we can try, but so be it.",0
"@Madhura_G_ @WtmIndia it`s hard for jews to forgive Hitler,&amp; also hard for Japanese to forgive Americans &amp; it`s also hard for coronavirus patients to forgive china for what they have done. 😂",0
#scamdemic #Plandemic #ID2020 #novaccine https://t.co/9fAS0wfvOj,1
"The day they discover a vaccine for the Coronavirus there will be a cleric in Pakistan saying ""the ingredients were already mentioned in the Quran 1400 years ago but Muslims didn't have resources to produce the vaccine because India is racist and Israel is occupying Palestine.""",1
