tweet_ID,label,stance_towards_conspiracy,topic,text
1.04E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #BigMoney #NEXRAD #LookUp #SilentWarfare #WeatherWarfare #MAGA #potus #breakingnews https://t.co/3UYY4w4iXV
9.05E+17,1,2,3,On next we’ll meet the man who claims he can 'cure' homosexuality in men. Any thoughts?
1.26E+18,1,3,3,"RT @i_am_jik: This waa how majority of us celebrated #EidAlFitr 😩
May Allah ease the sufferings of people around the world and cure the wor…"
9.03E+17,0,0,1,RT @dewereldmorgen: Waarom blijft 'extreem weer' en 'klimaatverandering' onverenigbaar in berichtgeving? #HarveyFlood #climatechange https:…
1.07E+18,1,2,3,"i want Trump to come out and say the Earth is round and climate change is real for the next 2 years so we can see all the people jump across the aisle

*im not a flat earther and yes i believe in climate change"
1.27E+18,0,0,1,"Coronavirus, allo Spallanzani 26 positivi al Covid, 6 sono più gravi
#COVIDー19 #5giugno https://t.co/7DrFHzpWXT"
1.09E+18,1,3,3,"@Blake_Cordes7 @BenCavett387 riddle you what? this doesn’t even support your notion that climate change doesn’t exist. it literally refers to you as a part of the “climate change deniers”, similar to referrals to “anti-vaxxers” or “flat earthers”. please stop lol"
1.01E+18,1,3,0,"White Unmarked Plane leaves #Chemtrail Then flies back to inspect 

Indiana US
June 30, 2018

#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/Qn0FKbJDFy"
1.01E+18,1,3,0,"David Keith,,one of the largest terrorists on this whole poisoned planet .......no professor but a murderer . basically f#### geoengineering and f@@@ climate change .... get it ? https://t.co/rT0TwC0uXB"
1.27E+18,0,0,1,"@greta I guess #Fauci was getting a little jealous of the rioters, so he's back. 

#Plandemic 

https://t.co/WS0XRnmpoX"
1.26E+18,0,0,3,RT @SpyTalker: Southern states hit record high coronavirus infections as they re-open. ‘More people in (Louisiana) are currently on unemplo…
1.47E+18,1,3,0,Prosecute them all! #PedophileIsland #GhislaineMaxwellTrial #Epstein sick sick sick what they put their victims through. No parole for them. Prison for life. https://t.co/0gEAR7Kbbd
1.27E+18,1,1,1,"@KateShemirani https://t.co/J7NYWXblfy

Dr Thomas Cowan's #5G opinion - Most evidence of what Dr Cowan says here has been erased from social media..."
9.05E+17,0,0,3,"@ScottAdamsSays Correlation is not causation. Interesting. Why do you seem hostile to science? They WANT to be proven wrong cuz, you know, #Facts #SciMethod https://t.co/K1Q9yQeycm"
1.26E+18,1,1,1,"Netizens slam Pasay councilor caught cursing health workers for using session hall as testing center 
https://t.co/5uefxP65GM
#MetroManilaSnitch
#TestingCenter 
#COVID19 https://t.co/xiccK337YX"
1.14E+18,1,1,0,"How does carbon pricing work? What's geoengineering? How can we mitigate the #ClimateCrisis? Get answers from MIT's @TILclimate podcast. Each short episode gives you the what, why, and how on #ClimateChange and #ClimateAction. https://t.co/JonRVSYqVI https://t.co/MWjBpenYG1"
9.53E+17,1,3,3,The Sanchi crash is the biggest oil spill since the Deepwater Horizon disaster in 2010 https://t.co/izUYZB5pVl https://t.co/4OBDlQeoYl
9.07E+17,1,3,1,"This...but no, climate change is a hoax. Sandy hook was a hoax, but that pizzagate BS...oh that shizz was real 🤣 #thestupidispainful https://t.co/Dl4Wm9LcoL"
9.22E+17,1,3,1,RT @ClimateHome: Poor country scientists to get help to study #geoengineering impacts https://t.co/Qu6e5Kx5I4 #climatechange https://t.co/h…
1.47E+18,1,3,0,Jeffrey Epstein's Pedophile Blackmailing Intelligence ''Honeytrap Operation'' of Famous Politicians and Celebrities with his pimp partner Ghislaine Maxwell. #JeffreyEpstein #blackmailed #pedophilepimp #LolitaExpress #PedophileIsland #honeytrap #GhislaineMaxwell #blackmailgoddess https://t.co/techzCfIyF
1.47E+18,1,3,0,Jeffrey Epstein's ''Lolita Express'' jet passengers list includes: #PrinceAndrew #BillClinton #DonaldTrump #GeorgeMitchell #JohnGlenn #KevinSpacey &amp; more.. #LolitaExpress #PedophileIsland #JeffreyEpstein and his pimp for Epstein's pre-teen girls #GhislaineMaxwell #FamousPerverts https://t.co/hANvxFu6tF
1.47E+18,1,3,0,First accuser gives graphic testimony of abuse by Maxwell and Epstein - updates https://t.co/eFdS0QD4rj #JeffreyEpstein #GhislaneMaxwell #DonaldTrump #BillClinton #LolitaExpress #PedophileIsland #PedophilePimp
1.26E+18,1,1,3,RT @RandiRhodes: @iamviewer21 https://t.co/srDeK2F8A4
1.26E+18,0,0,2,"@saxon1014 @VincentCrypt46 @LightworkerCain Unfortunately there is no cure for any virus, including covid19.  Cures are not possible for viruses, only treatment."
9.47E+17,1,1,0,"@a35362 @nancylevine Yeah, 99% of scientists agreeing on the reality of climate change is not enough for this Trump admirer... She probably as to consult the flat earth society before making up her mind..."
1.26E+18,1,2,1,RT @anyidea: #SundayService: It’s no hoax people #coronavirus is real.   #London #Italy #USA #Canada #sundayvibes #Ozarks #Australia #Jamai…
1.14E+18,1,1,0,climate change deniers are worse than flat earthers
1.26E+18,1,2,3,RT @gingerdfloyd: Kenya Researchers Explore Herbal COVID-19 Cure https://really Okonofua @owww.voanews.n oh com/covid-19-pandemic/kenya-os…
1.26E+18,1,3,1,"Mientras que Bill Gates y el ""Club de los Dueños del Dinero"" hacen su chanchita de finta dizque para curarnos del Virus de la Corona... 
https://t.co/sXz3wEajDm
Los dueños d la Quinta Esencia d la Verdad #ReyConBarba buscan Flores en el Campo y se sienten ampliamente democraticos"
9.73E+17,1,3,1,"@freedomrules007 @janiceforsyth4 @siemkew @APFM2070 @phoenixrising68 @realDonaldTrump @TurnbullMalcolm When a flat earther who believes sandy hook was fake, 9/11 an inside job, moon landing never happened, pizzagate, Obama birther conspiracies, chem trails, climate change is a Chinese conspiracy &amp; world is ruled by some Jewish Illuminati labels other stuff as 'fake' I just laugh."
1.27E+18,1,3,3,"@peta Vaccines that #BillGates make are full of dead animals....and dead babies
#Covid19"
1.47E+18,1,3,0,@WSJ Where's the #GhislaneMaxwellTrial coverage? Do your job and unmask the rich and powerful pedophiles. #epsteincoverup
1.06E+18,1,2,3,@melissax3j @AvilezVanessa It’s wild to think that people would consider government controlled lasers before climate change. That’s crazy.
1.27E+18,0,0,1,@SenKamalaHarris You are the one fanning the flames! Tell these rioters to go home! #COVID19 #Plandemic #AntifaThugs #RiotsNotProtests
9.13E+17,1,2,3,Rapper B.o.B. has started a GoFundMe campaign to prove that the Earth is flat https://t.co/vdNzwJIlJx
1.47E+18,1,1,0,My whole family are teachers or in medicine. I'm wondering how a math teacher becomes a billionaire child raper?. #epsteincoverup https://t.co/XAdOJJW6fo
1.26E+18,1,3,3,Vacuna Contra el COVID-19 ha sido aprobada y entrara en producción masiva la semana ... https://t.co/7vYfe6kFO4 #oil #vaccine #vacuna #venezuela #trump #oms #coronavirus #china #who #korea #italy https://t.co/5RGJo8L2X9
9.02E+17,1,1,1,@mshoneybun @ImFroste We need to stop talking about climate change and start asking about geo engineering. What are they doing to us?
9.02E+17,1,3,3,"Question:
Are these the same experts who are advocates for climate change changes?
Or are the crackpot flat earthers?
Science/#45 don't mix! https://t.co/TrghUX2WtW"
1.26E+18,1,3,1,Israel limits coronavirus cellphone surveillance to ‘special cases’ https://t.co/M3CXqesW5V
1.14E+18,1,1,0,"@meridiocrypto @_MarkHanna @BanMoza @Koning_Marc In science circles ""climate change science"" has strong peer review and debate. But rooting against the science of climate change on the tweety is a bit like pushing flat earth theory. Bunch of people make up shit and feel pissed if everybody shuts them up."
9.03E+17,1,2,3,New study links climate change in England El Niño–Southern Oscillation cycle and the Hale sunspot cycle https://t.co/Eqg7q20OlQ
1.26E+18,1,3,1,You won’t believe what George Soros has planned for the coronavirus outbreak https://t.co/VIjB7DBbr1 via @PatriotPulse
9.23E+17,1,3,2,BBC veteran John Simpson horrified by idea of schools' teaching on Brexit being examined - yet same BBC disowns any climate-change dissent.
1.26E+18,1,3,1,"@KirenRijiju My request to you sir is that we can start sports activity in NORTH EAST STATES like IPL FOOTBALL KABADDI. It is good as these states are secured from COVID 19. It is, also advisable that all sports are to be played without Audiance"
1.47E+18,1,2,0,@ArtisticBlower @CAAGed @NYPDnews Then why aren't you talking about Jeanne palfrey murdered to keep her and her phone logs quiet when she tried to blow the whistle? #epsteincoverup
9.18E+17,1,2,3,@TeamBoA @elonmusk True but I struggle to see the linked truths between those two data points in this instance.  Appreciate the banter :-)
9.74E+17,0,0,1,"#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare
 https://t.co/qQD8fBuJsR 

Indiana, US 
March 14, 2018 https://t.co/kdAJycEMQI"
1.14E+18,1,1,0,"@bbc5live @Emmabarnett And here is yet another example of how some ( not all ) Brexiteers have become similar to flat earthers, climate change deniers and anti vaxxers. The objective truth is put to them and they just won’t accept it. It’s a religion which brooks no argument - an article of faith."
1.14E+18,1,2,0,RT @IMASUTAS: Can geoengineering help avert catastrophic climate change by removing atmospheric carbon? IMAS @UTAS_ Prof Philip Boyd &amp; UK c…
1.15E+18,1,3,3,"Climate strikes are working, but will they be enough?

Science is clear.

We can not afford to build any new fossil burning infrastructure in our homes, cities, states, or countries.

We must stop searching for more &amp; leave over half known gas, oil &amp; coal  reserves in the ground."
9.66E+17,0,0,1,"@GregPostel @IsotopeC14 Our government's geoengineering our weather with toxic chemicals and uses ""climate change"" as a cover up"
1.27E+18,1,2,1,#lockdown #lockdown2020 #Covid19UK #Plandemic #coronavirus #COVIDー19 #CORRUPTION #NoMasks #TheGreatAwkening #TheGreatAwaking #saveourrights #saveourchildren #HumanRights https://t.co/fKI44UfbZ9
1.26E+18,1,3,3,"Kalau soal sekolah re-open dlm waktu dekat ini, sebagai anak dari seorang guru SD aku gak ikhlas kalo sekolah re-open. Banyak guru berumur rentan terkena COVID-19, belum lagi anak2 yg mungkin gk bs lama2 pake masker. Ya namanya jg anak kecil. Kenapa buru2 bgt re-open sekolah sih? https://t.co/VCh8Lm2DVr"
1.26E+18,1,2,3,"RT @criticademonica: Escucho cohetones, aplausos, música, gente gritando y era esta payasada. Irresponsabilidad de @muni_brena. Merece esto…"
1.14E+18,1,1,0,@drvox @PrincessBravato only people with chronic stupidity and/or financial interest in fossil fuels deny climate change is real.  I'd sooner support the flat earth people than the climate change deniers.
1.27E+18,0,0,1,"Nunca existió.
#Plandemic https://t.co/R96ZXSsvpU"
9.04E+17,1,2,3,"Harvey: Pictures show waves rolling over Texas highway 
Almost 25 trillion gallons of rain have fallen on the area #climatechange https://t.co/EpSk9ISXze"
1.26E+18,1,2,3,RT @alyssascott26: Check out my latest article: COVID-19 Cure through Stem Cells https://t.co/NLsJ95bWSl via @LinkedIn
1.27E+18,1,3,1,"#Gaslighter, #Narcissist, #Psychopath, #MassMurderer, #Sociopath #BillGatesForPrison2020 https://t.co/ez7EEJxnTP"
1.27E+18,1,3,1,"Lots of bombs in this video❗

Operation Lockstep - #Rockefeller Plan for Martial Law
#Lockdown #covid19 #Plandemic 

https://t.co/fMXtN1KvfJ"
1.47E+18,1,3,0,"#MaxwellTrial 
#EpsteinFlightLogs 
#MaxwellCrimeFamily  #epsteincoverup https://t.co/3F749z1UMP"
1.14E+18,1,2,0,"@melsdew thinking of the interactions within my tread on #climatechange and our recent conversation came to mind.
If persons took time to read then the quality of our argument could be elevated, but instead time must be spent to clarify the argument.
https://t.co/0Fv8vObyf2"
9.10E+17,1,2,3,U.S. pulls out of Paris Climate Accord. Then hit by 4 Hurricanes in 6 weeks. Global Warming Karma? 🤔#imatexanrepublican #wakeup
1.27E+18,1,3,1,@WomanInBlack24 #BillGates #BillGatesIsEvil #vaccines #vaccino #COVID19 #CoronavirusPandemic #OmsGenocida https://t.co/FzDMKyeTp0
9.02E+17,1,3,2,"@hier19 @daveweigel this right here is the true story, Zionist illuminati pushing climate change to cover their evil weather control plan"
1.14E+18,1,3,0,"@SenFeinstein Stop your people from shitting on the sidewalks.

See any movie from the 70s and 80s and realize the ""climate change"" goes long before Trump and Democrats over 50 years have ruined a state and want to blame the guy of 2 years.

Idiot!"
1.26E+18,1,3,1,"@DrJudyAMikovits responds to the criticism of the documentary movie The Plandemic. Some interesting arguments in there, like how things can end up getting manipulated by the #mainstream

https://t.co/flHitlNtyc

#vaccine #covid #coronavirus #sars #corruption #science #mmr #plague"
9.78E+17,1,3,3,@JDiviv @jamesldewitt @CrusherWinston @charliekirk11 @KyleKashuv @davidhogg111 @NRA Reported for targeted harassment. @TwitterSupport 👆
9.45E+17,0,0,1,"#GeoEngineering NPR's Lulu Garcia Navarro talks with Rep. Jerry McNerney, Democrat of California, about his new bill to research the effects and risks of ""geoengineering"" the planet as a way to fight climate change. Lulu Garcia-Navarro… https://t.co/6oAEIIxRGW via #hng #news https://t.co/o1hTSuZRxG"
9.23E+17,1,3,1,"Earth is having its second-warmest year to date, and it's not over yet https://t.co/ojdewJAIYe #itstimetochange #climatechange @ZEROCO2_ https://t.co/AJDhFGvp5D"
1.14E+18,1,3,0,"Begley admits chemtrails, but, like TradCatKnight, explains climate change as caused by #PLANETPOWER X:  https://t.co/OGUd2TcObK"
1.26E+18,1,3,1,"Good morning to every INDIAN, following the picture is myself , be Indian be positive on yoga.Its My challenge, no one coronavirus come-with me , no one coronavirus fight with me , https://t.co/sy5gYYWF4l"
1.26E+18,0,0,1,"In the midst of a global pandemic and upheaval that comes with it, creative pursuits can be impeded by uncertainty, anxiety and isolation. How can one write about the world when it looks so different than it did a few months ago? https://t.co/pMgAGrFEcD https://t.co/zIlchSlcee"
1.14E+18,1,3,0,If you think mankind has any influence on the earth's climate you are dumber than a box of rocks. The sun's awesome energy is the driver...not mammals on the earths surface. Coming cooling trend is a lack of energy from no sunspots. Little ice age coming just like 1645 to 1715 https://t.co/WwBgI6riPz
1.27E+18,1,2,3,Was it ever really on? #CoronaHoax 🤨 https://t.co/BlUtRBxLRv
1.14E+18,1,1,0,"@deniseshrivell If they want fair representation they should have some flat earthers on there alongside the climate change denialists, only fair!"
1.26E+18,1,2,3,It blows my mind people believe this BS. #billgates #covid_19 #coronavirus #vaccine #vaccineswork #covidiots More than 40% of Republicans think Bill Gates will use a COVID-19 vaccine to implant a location-t... https://t.co/h8ZGHdZyPK via @YahooNews
1.26E+18,1,2,3,"CoronaHoax Plandemic In Newark, NJ. https://t.co/Wu2gsBC2dl"
1.47E+18,1,3,0,"# Maxwell #epsteincoverup 
#Anonymous https://t.co/BSzOmdPkeg https://t.co/3wjuEl3DsZ"
1.47E+18,1,2,0,"@IsicaLynn @emcaffine Many Democrats didn't realize after '92 election what a philandering mess Bill Clinton was-the women who came forward were pushed aside as publicity seekers. He remained popular even after confessing to the affair with Lewinski. 
#Epstein #epsteincoverup"
